9.799291618409884663e-02,1.681156171179111758e-01,2.189146474110300888e-01,2.640704753712685982e-01,3.026169419347629064e-01,3.374187751798901624e-01,3.716121411711419409e-01,4.042273713730614171e-01,4.357803153315119027e-01,4.670699674195223361e-01,4.957302969464704723e-01,5.217182065389817103e-01,5.474102892604241211e-01,5.728333936601283094e-01,5.965979201791755671e-01,6.184432517732390000e-01,6.397755725178617681e-01,6.612891751165156373e-01,6.815999748388420487e-01,7.001768746168732793e-01,7.220970964914901202e-01,7.423977026473592700e-01,7.619072430360079862e-01,7.821361552560939234e-01,7.998393138129682445e-01,8.178202906163125618e-01,8.355695245067622512e-01,8.542472079097651605e-01,8.701481548465045401e-01,8.857645128653253153e-01,9.034415961507841208e-01,9.193622586810300534e-01,9.345781636732448661e-01,9.510036895559276227e-01,9.648711956607393114e-01,9.788921526738451062e-01,9.952227987140579435e-01,1.008989422529200430e+00,1.024695597889968779e+00,1.037262609609023833e+00,1.052137940258990323e+00,1.065397275337560012e+00,1.078810030107829832e+00,1.091485661630517745e+00,1.103805025292885711e+00,1.117369661130038994e+00,1.129948884812513654e+00,1.140903533280417381e+00,1.153104178902026433e+00,1.165082802626857816e+00,1.176475793762167266e+00,1.188385082772409618e+00,1.201811424013924157e+00,1.216171817933939137e+00,1.228006888566787635e+00,1.238068846043636873e+00,1.249907738215055408e+00,1.262610695361420454e+00,1.271708004380053936e+00,1.283296817106588383e+00,1.295258261340880956e+00,1.307437441995779492e+00,1.317732755611790818e+00,1.329483956339637896e+00,1.339223099816427842e+00,1.349794548418994378e+00,1.362107159000703449e+00,1.371807670530899248e+00,1.381329095062572065e+00,1.392339329136302206e+00,1.401646495365582723e+00,1.409194790983240742e+00,1.419850828053668579e+00,1.429415937142986870e+00,1.439928622734337527e+00,1.449805469000591485e+00,1.458846318784448481e+00,1.466349273398328545e+00,1.476761633095589721e+00,1.487215129615446330e+00,1.495252053656566549e+00,1.502802966075312829e+00,1.512007105314696842e+00,1.520300484946918385e+00,1.530186295230561822e+00,1.538016399258060884e+00,1.543925728274465170e+00,1.554120468151007017e+00,1.556016917364479557e+00,1.564655790742042196e+00,1.571914257594440034e+00,1.580624369529529671e+00,1.584302891213714037e+00,1.594906909609881795e+00,1.602779106591372571e+00,1.608609804331693871e+00,1.613587527041123959e+00,1.617921013590859713e+00,1.625961930638500696e+00,1.632897197385843491e+00,1.637871586519819234e+00,1.641756567569438996e+00,1.645407878430106496e+00,1.651453170847043239e+00,1.648642359998785611e+00,1.651909103812291280e+00,1.656260677956617355e+00,1.656688879494988775e+00,1.654652333127198505e+00,1.659380371098972962e+00,1.656181369419652993e+00,1.654819605827152706e+00,1.660385459198951530e+00,1.660565825536344908e+00,1.657147563597865414e+00,1.654859659434247732e+00,1.656661315173700855e+00,1.656816235535084392e+00,1.660061916634754553e+00,1.653350270322560656e+00,1.648732813178660939e+00,1.645468755555611340e+00,1.645440624494751924e+00,1.643687632033170809e+00,1.640591932766694905e+00,1.638701812992692020e+00,1.638594456697792356e+00,1.635579147940158906e+00,1.635536408550302134e+00,1.638925258800794316e+00,1.635869771040698861e+00,1.633347500556862952e+00,1.630917528162660002e+00,1.630039129746780446e+00,1.634020388479058283e+00,1.635327183858482414e+00,1.637574774716079151e+00,1.638850611342315577e+00,1.643140080224937849e+00,1.645220965967341131e+00,1.649342145160717976e+00,1.647414969471033164e+00,1.649992467846284505e+00,1.648156116322189169e+00,1.648223356962152941e+00,1.650614627848385974e+00,1.654508642055865231e+00,1.653568816207044101e+00,1.659648174244355845e+00,1.663725717386800973e+00,1.665838928046382561e+00,1.670625072496836783e+00,1.674550990147346763e+00,1.674106932709597872e+00,1.675148748732089743e+00,1.680603899079039065e+00,1.683881495061838818e+00,1.688059557100952679e+00,1.686582510610400432e+00,1.687661014626730127e+00,1.691769697161235264e+00,1.692006695147459050e+00,1.693090706654504229e+00,1.688673175334145959e+00,1.693761357075287854e+00,1.694528913974311601e+00,1.696806665706907413e+00,1.702985858208777570e+00,1.706676695547052480e+00,1.710807780104629305e+00,1.713046383193888245e+00,1.713725289279637298e+00,1.716837036367701463e+00,1.718097692668968834e+00,1.721475639395041668e+00,1.719109402274038745e+00,1.719364661498136160e+00,1.725470052904824581e+00,1.726841186580751364e+00,1.731267132993790314e+00,1.732633090290027988e+00,1.737828203484213407e+00,1.738529138665390050e+00,1.740528986442556159e+00,1.745190508005456387e+00,1.748275491992102859e+00,1.751977326192379447e+00,1.754977252620988803e+00,1.758586973026144529e+00,1.757903595731525215e+00,1.757483834388878785e+00,1.761334517918787368e+00,1.759748456665767069e+00,1.759589683514588554e+00,1.757943695861929445e+00,1.761383203414101040e+00,1.762187815804521884e+00,1.767048541344403922e+00,1.769984355384429442e+00,1.772473462122674759e+00,1.774776781849826346e+00,1.778390194720000039e+00,1.778067411199420578e+00,1.780303735280287736e+00,1.785078134620638801e+00,1.788522390221270797e+00,1.790518637397417123e+00,1.795910265299820230e+00,1.796767200947288368e+00,1.798370879631660646e+00,1.800412890004700506e+00,1.802783283383091462e+00,1.805999173524796886e+00,1.808878719119038747e+00,1.812139523390377649e+00,1.815502428877262320e+00,1.815456432606951997e+00,1.814854729595771987e+00,1.813457757815055249e+00,1.815563168526549642e+00,1.817266541552079007e+00,1.819785456980758109e+00,1.822634374940856228e+00,1.825354751378355234e+00,1.823499549468185155e+00,1.825257599878598258e+00,1.824187005286954877e+00,1.825867051238263761e+00,1.825368678161090275e+00,1.827760767798570551e+00,1.830122671924972799e+00,1.829600122099718895e+00,1.834286105867499073e+00,1.835895570350249972e+00,1.838070023298369327e+00,1.838622116872602907e+00,1.838875901667546442e+00,1.840323963395084306e+00,1.844808265412015702e+00,1.845875264198840515e+00,1.848169152057540954e+00,1.847094137553928261e+00,1.845981811791182370e+00,1.846200791112172279e+00,1.847578780864141734e+00,1.857151413962053743e+00,1.864778433244860700e+00,1.871227691286935002e+00,1.876026306825957946e+00,1.881658784949155949e+00,1.886386937105066330e+00,1.890512307100711054e+00,1.896357103554376922e+00,1.902851103591341797e+00,1.906145023088419599e+00,1.912450341776817275e+00,1.916242808508117568e+00,1.921219704878759149e+00,1.926984686817512893e+00,1.931899180566891472e+00,1.935378953282944181e+00,1.939686993827762329e+00,1.945638240084526460e+00,1.948298640976895424e+00,1.954358831622766246e+00,1.958882405646818592e+00,1.962150948331319311e+00,1.967568117711985920e+00,1.972897521130905218e+00,1.976994566749734172e+00,1.982494800846586358e+00,1.986548968100915191e+00,1.989399653487208042e+00,1.993593157295653118e+00,1.998885954270595899e+00,2.004061060403064864e+00,2.006998195324187328e+00,2.010799798310130004e+00,2.015253189744087070e+00,2.018276340470760655e+00,2.019097489086930430e+00,2.022861618034608178e+00,2.027886893622252273e+00,2.032144357927232026e+00,2.034749352872257777e+00,2.037165274274719273e+00,2.042341144119689478e+00,2.045621657318136499e+00,2.051489670732847159e+00,2.052958775880821207e+00,2.055693303004486161e+00,2.058662263341374032e+00,2.063232404463067216e+00,2.066045957771013075e+00,2.071771235550933454e+00,2.075334462150157488e+00,2.076293035765060857e+00,2.079260339879363428e+00,2.081914061396865190e+00,2.086161114953531737e+00,2.088783922520941694e+00,2.089313004114281558e+00,2.091608923168279510e+00,2.095281012354892169e+00,2.095766316520269790e+00,2.098060739930556640e+00,2.100629126860360518e+00,2.104013759367393543e+00,2.105843755782571325e+00,2.106616712978397032e+00,2.108087459038202827e+00,2.110003863018379278e+00,2.113380285810525727e+00,2.118134150677259075e+00,2.121676936802358693e+00,2.119731149102561663e+00,2.123393278226934022e+00,2.124362453003304285e+00,2.128739844116052549e+00,2.131610226713371858e+00,2.135271144226023043e+00,2.134625316309243015e+00,2.133855349485392683e+00,2.136915524125440946e+00,2.134798866307465737e+00,2.135496929397243449e+00,2.131246028359919720e+00,2.132418031760006993e+00,2.133946429380234822e+00,2.132910755928167035e+00,2.137522644917004389e+00,2.137068537913928701e+00,2.134657210739778321e+00,2.137471400999546134e+00,2.135669321615339289e+00,2.139165944250419837e+00,2.142128878068928710e+00,2.141304665260813422e+00,2.140392473033885246e+00,2.139154020003580126e+00,2.138021321396625485e+00,2.139676069422995930e+00,2.140407640597991712e+00,2.140781264591680166e+00,2.140009753522010172e+00,2.142527701545769769e+00,2.147705498703701199e+00,2.146392213506480573e+00,2.147936706838809773e+00,2.148537483694870520e+00,2.152293666223520141e+00,2.155131557839688128e+00,2.156388773966565697e+00,2.159552845455517289e+00,2.160706647049449813e+00,2.157355870604417802e+00,2.155549585525881273e+00,2.155713914639895368e+00,2.155439376560797538e+00,2.157213302070566385e+00,2.155719976382255432e+00,2.154314942574504510e+00,2.154187513900208018e+00,2.152244536904709182e+00,2.152140881208188361e+00,2.151774513501990338e+00,2.154229772944647792e+00,2.154284606001759528e+00,2.152969655321439468e+00,2.153697658363985301e+00,2.150917626521939408e+00,2.146815378620693604e+00,2.146464033475659061e+00,2.146563516833092322e+00,2.144492300106429550e+00,2.144847578927437048e+00,2.142369397898340910e+00,2.141121287415042929e+00,2.140897015535467407e+00,2.140778839039723103e+00,2.137801002996612354e+00,2.135389753572344063e+00,2.133848990340066809e+00,2.133707558968767959e+00,2.133070629126087692e+00,2.132402029214096384e+00,2.130522642049843096e+00,2.127679837030588939e+00,2.127421315058278584e+00,2.125903050003496997e+00,2.122753188249051348e+00,2.120581643433585572e+00,2.116857535038280780e+00,2.114320122984921557e+00,2.114708041542232575e+00,2.111303528350515268e+00,2.109934747502661523e+00,2.109290486889641159e+00,2.107264942944719888e+00,2.104912773519316271e+00,2.104823330269670389e+00,2.101795847294003927e+00,2.100335826433598285e+00,2.097601218439800519e+00,2.094598517375262148e+00,2.092724828074949528e+00,2.091188387184174324e+00,2.091082848316419884e+00,2.088515023926290848e+00,2.087221369070661581e+00,2.084220219248937855e+00,2.082677597709972073e+00,2.079328407766960485e+00,2.079069473067066021e+00,2.076787206158893007e+00,2.074235214475502520e+00,2.072578326161051532e+00,2.069890262795204272e+00,2.067978130733937547e+00,2.065760124561240918e+00,2.064959762214173100e+00,2.063533341839193014e+00,2.061608357747847897e+00,2.058720759816424550e+00,2.057833684298450372e+00,2.055729486092144676e+00,2.056621894256883021e+00,2.054142571869014500e+00,2.054407777013532055e+00,2.052330395486286374e+00,2.051507807635199132e+00,2.048866944496637643e+00,2.046819683923869260e+00,2.045145138687241904e+00,2.043280553159056101e+00,2.042048200275132341e+00,2.042081247070841155e+00,2.041009466845591369e+00,2.042130267388509335e+00,2.041724741996253201e+00,2.042882178870868870e+00,2.042266425067888136e+00,2.040130985402382802e+00,2.038595126497963150e+00,2.037045310250690910e+00,2.037653377472731453e+00,2.035217943001897289e+00,2.033342900464708780e+00,2.032307269427615637e+00,2.032595843536571412e+00,2.030782409772105446e+00,2.029300930968439332e+00,2.029363556566534221e+00,2.028612479670464985e+00,2.027188999448001461e+00,2.026760728019449509e+00,2.025039873611293118e+00,2.022414896039023358e+00,2.021360796144299421e+00,2.023034407419292524e+00,2.021503706158746194e+00,2.019892768421124529e+00,2.018464999116205139e+00,2.018476930432001382e+00,2.016655913717114501e+00,2.013289284810739765e+00,2.010718049719225409e+00,2.012984507186871053e+00,2.011770090958611590e+00,2.009977726170845358e+00,2.010834645101798657e+00,2.008885079737097623e+00,2.008957538233950846e+00,2.008681783902655837e+00,2.007998931167819467e+00,2.005403655368882543e+00,2.002103821911407344e+00,2.001330904429783342e+00,2.001734883281578004e+00,2.001626851349676439e+00,2.000283496307209141e+00,1.999248854003195408e+00,1.998534361652135827e+00,2.000955577179183820e+00,1.998572339314909074e+00,1.998153398471338660e+00,1.997702413695458645e+00,1.998838657238960259e+00,1.997435268550912912e+00,1.999331854285315790e+00,2.000133120281072152e+00,1.999054967668412397e+00,1.998415320636897974e+00,1.998290502208915687e+00,1.998026416543972061e+00,1.997485924219352560e+00,1.997252434326770798e+00,1.998583762552443188e+00,1.997684265877338161e+00,1.997942924958326039e+00,1.997876228819195576e+00,2.000096689285367102e+00,2.000716450243187783e+00,1.999752416780539166e+00,1.998203262502269428e+00,1.997858155810252834e+00,1.999564218124364912e+00,1.998516814559858190e+00,1.996270860814237658e+00,1.996739840617056894e+00,1.999706701300421274e+00,1.999281859449274723e+00,1.999980600128362651e+00,2.000266454712070985e+00,1.999174275663410549e+00,1.998647278110963876e+00,1.999083248134506219e+00,1.999361985443871559e+00,1.999061252208751194e+00,1.999988046036431655e+00,1.999413018790924035e+00,1.998998358486296700e+00,2.001234274809427838e+00,2.001455007002660214e+00,2.002742802010073042e+00,2.003023716309174418e+00,2.000103752775885368e+00,1.999088524383224819e+00,2.000821182777693608e+00,2.001374012449276929e+00,2.001396661955991974e+00,2.000761708335766720e+00,1.999658923465185811e+00,1.998227451726280357e+00,1.996339975672100753e+00,1.999056617567272154e+00,2.000607628610176825e+00,2.001618106241693340e+00,2.001418491158694302e+00,2.000192294759909117e+00,1.999645336838896004e+00,1.998840367473722512e+00,1.998938204151015308e+00,2.000555647916868018e+00,2.001531744906033694e+00,2.002424750912146223e+00,2.002106842023706701e+00,2.000230949287115756e+00,2.001979149652378887e+00,2.003792266845060510e+00,2.003993718376542166e+00,2.005326150379724393e+00,2.004510490383485610e+00,2.005426965881302426e+00,2.006745183255204790e+00,2.007077035698389356e+00,2.005892160877987163e+00,2.005092088580534337e+00,2.004552534097945760e+00,2.005951288152106216e+00,2.006092011318904245e+00,2.007173207971316486e+00,2.006069708437939081e+00,2.006318355092132411e+00,2.004607091102483807e+00,2.004660784594053613e+00,2.005536343316272507e+00,2.005740894755434045e+00,2.007301359835133692e+00,2.007704986120464330e+00,2.006717457845925701e+00,2.006815516536805344e+00,2.005740528738162443e+00,2.004425189404591023e+00,2.003956640748744356e+00,2.002858133199216795e+00,2.003517883378878039e+00,2.004703012952888663e+00,2.006806600771635640e+00,2.008659975923522634e+00,2.008727660327847442e+00,2.007795118034483295e+00,2.009180192794980613e+00,2.010374847009265498e+00,2.011805172386353480e+00,2.009977502594685106e+00,2.011696031185315814e+00,2.010893758983791191e+00,2.011345152350589860e+00,2.011503755409287386e+00,2.012550664379350707e+00,2.014064538529591442e+00,2.014031833867100385e+00,2.014425610566584979e+00,2.014684113270988508e+00,2.012955321332345004e+00,2.011941027680904881e+00,2.011364718189666778e+00,2.010028092706437342e+00,2.010491796599453540e+00,2.009331429623820497e+00,2.008670514551131436e+00,2.008185312371429720e+00,2.007554153214843762e+00,2.006433562566145579e+00,2.008940484007246674e+00,2.006569268792167460e+00,2.006379304258982366e+00,2.007263157632209527e+00,2.008507254118795160e+00,2.010316175947502781e+00,2.010415874407941672e+00,2.012657398951994026e+00,2.011481478332640016e+00,2.011736389895885324e+00,2.014183247763404960e+00,2.013866598714935119e+00,2.014482291629106303e+00,2.013433268112208463e+00,2.015514357303250126e+00,2.014896139879258641e+00,2.015221201867335221e+00,2.015273429242627312e+00,2.014173767944466675e+00,2.012300643842795278e+00,2.013300245546151501e+00,2.014883424104477516e+00,2.014648446021846340e+00,2.014919392489114891e+00,2.013606016701550150e+00,2.014109725250237126e+00,2.013819220833980239e+00,2.013673209563167088e+00,2.012624737892791504e+00,2.014285826631142307e+00,2.014240561707667965e+00,2.013749366777557448e+00,2.015076271162941968e+00,2.015885619878790447e+00,2.017401768865286549e+00,2.017521756005629996e+00,2.018143927059715015e+00,2.018275990961676314e+00,2.018494483086902935e+00,2.019034032806124035e+00,2.020297219092532792e+00,2.018806013779121056e+00,2.020911880833024199e+00,2.022086741291077683e+00,2.023474494954422553e+00,2.025111140026118139e+00,2.025896110896165947e+00,2.024971144145859991e+00,2.025660404163575290e+00,2.023876697006083525e+00,2.024895746225983562e+00,2.025942286068665776e+00,2.027533836224116648e+00,2.028556339907237938e+00,2.031128120703646900e+00,2.030482506080792060e+00,2.030901893480010934e+00,2.030354052470283666e+00,2.029772027651171040e+00,2.028968287678290405e+00,2.028719238070573194e+00,2.028972897810372711e+00,2.030046485465069050e+00,2.029399775226587987e+00,2.030846295733656159e+00,2.031257948625241561e+00,2.029574967932986418e+00,2.030321763279707703e+00,2.031538798816216573e+00,2.030038340963891130e+00,2.029422048266017686e+00,2.029638726284104244e+00,2.029252296380972265e+00,2.029130566659785195e+00,2.029299615118676403e+00,2.031066901390589319e+00,2.031284555869229180e+00,2.031514010778470603e+00,2.031646485716847916e+00,2.031188627059612894e+00,2.031336809728091719e+00,2.031108698281449687e+00,2.032553729232759565e+00,2.031280202770827881e+00,2.030922712160188492e+00,2.030317397822559045e+00,2.033058711067801116e+00,2.032723176749775540e+00,2.032139709039645581e+00,2.033203559196343324e+00,2.032189666247003146e+00,2.033826603025452151e+00,2.033358344378346949e+00,2.033985252569642466e+00,2.034018984853472212e+00,2.033641885537798011e+00,2.034078850371504821e+00,2.034466462044447699e+00,2.035442099040803754e+00,2.035104503785766461e+00,2.036067007724438938e+00,2.034763454607646516e+00,2.035927724831037899e+00,2.037230024048155563e+00,2.037251355840138167e+00,2.035718673556954794e+00,2.035506322572485871e+00,2.033666678041321507e+00,2.034649375943022864e+00,2.034126405880368083e+00,2.035671150896843251e+00,2.035812440415560420e+00,2.036245637991580093e+00,2.036112161858814940e+00,2.037260220969622448e+00,2.037522482988898265e+00,2.039230534431372366e+00,2.039209975709159295e+00,2.038058644817400733e+00,2.038213606203569839e+00,2.039357863133730575e+00,2.039538469293563416e+00,2.039917402786068923e+00,2.040208682222497849e+00,2.041398325976027994e+00,2.041755649671889383e+00,2.043308703407713978e+00,2.043257230455788775e+00,2.043734740004625738e+00,2.045091182795086393e+00,2.044912900167544123e+00,2.045755543864194337e+00,2.044306947014158826e+00,2.044665265592847447e+00,2.045696790048109559e+00,2.045155326380010852e+00,2.045374341435989507e+00,2.046575956427696408e+00,2.048052028382564949e+00,2.047323414842880496e+00,2.049188788113413651e+00,2.049398287271531505e+00,2.049842085289525606e+00,2.049259001767850474e+00,2.048880508011957868e+00,2.047388024638378656e+00,2.046628971125983742e+00,2.046055127767350434e+00,2.047724508678540722e+00,2.049211386007211200e+00,2.050301578276824799e+00,2.050383599753349273e+00,2.050717845121851290e+00,2.050553361007502406e+00,2.050912602852996258e+00,2.050675402477263543e+00,2.051281110859132006e+00,2.053663915230123482e+00,2.053709811737836066e+00,2.052559311216944682e+00,2.053765756258744801e+00,2.054134618001661305e+00,2.053977736370976359e+00,2.053102088998234542e+00,2.055972408131678364e+00,2.055638340673382913e+00,2.055935211280762509e+00,2.054981290950451456e+00,2.055164365530016024e+00,2.057082075655233488e+00,2.056957318515545641e+00,2.056807566078570293e+00,2.055038199788037812e+00,2.055629375969600048e+00,2.056331569229015610e+00,2.055594953915019119e+00,2.055361877201805854e+00,2.057199592197571203e+00,2.058429404576787469e+00,2.057791591585249158e+00,2.058099979842347604e+00,2.058225231808987754e+00,2.058134911734175621e+00,2.059281951179424031e+00,2.058496914860677318e+00,2.059794313702901558e+00,2.060625714283427001e+00,2.060909462443435203e+00,2.061904472940520261e+00,2.060980537555144210e+00,2.061139610091414109e+00,2.062706643083933589e+00,2.063153662671070698e+00,2.063257578004549675e+00,2.063570424202474385e+00,2.064606808394873649e+00,2.065015106915463416e+00,2.063857950986898171e+00,2.065200986295669949e+00,2.063784150579349053e+00,2.064091550466840896e+00,2.062457898560359215e+00,2.064046814653220263e+00,2.063338035095582779e+00,2.063790573132106676e+00,2.064236225144768344e+00,2.063457190119052598e+00,2.065006944020717938e+00,2.064431268755086091e+00,2.063676445774660362e+00,2.064729029900933543e+00,2.064127863707017951e+00,2.065253868984618713e+00,2.066432250565371831e+00,2.065818959713614511e+00,2.064319044820848603e+00,2.065114165513471711e+00,2.066259727382770972e+00,2.066051853139398986e+00,2.066306573973650806e+00,2.065973630492205615e+00,2.067006714755827090e+00,2.067512627752648324e+00,2.067710626435928845e+00,2.067658506617024550e+00,2.068099476098444356e+00,2.069990323931907295e+00,2.069727361849699854e+00,2.069148282895621804e+00,2.068892144277481027e+00,2.068916607312540457e+00,2.068487746792850857e+00,2.067683113462035926e+00,2.068189774800878400e+00,2.069164341620906011e+00,2.068866338236798885e+00,2.069005398388907846e+00,2.071073370352779719e+00,2.071896887276687860e+00,2.071153641149802382e+00,2.070561292797528985e+00,2.070774120240272076e+00,2.071798524785720019e+00,2.072143180607108004e+00,2.071651836232464294e+00,2.072420150407233486e+00,2.072618257822537391e+00,2.071940162545317321e+00,2.069753216416915897e+00,2.071166112325642406e+00,2.072778549144932203e+00,2.074281088263600026e+00,2.075360937246331083e+00,2.076665079307317807e+00,2.077362185227873415e+00,2.077290553111205362e+00,2.077877273922064116e+00,2.079388124092566237e+00,2.079014619334975666e+00,2.078394953303103421e+00,2.078126010176466032e+00,2.078503334586458084e+00,2.079190678873324760e+00,2.077941298825069172e+00,2.077214815069611031e+00,2.077801606250758049e+00,2.076013633645291012e+00,2.075029705802442948e+00,2.075107083852478329e+00,2.073934391918032194e+00,2.073114182529045557e+00,2.072985706175622500e+00,2.072790443520732051e+00,2.072809591378640626e+00,2.073171415314688737e+00,2.074307972321125071e+00,2.075797407894728774e+00,2.076928677289488601e+00,2.077622280996543669e+00,2.078769056776507362e+00,2.077464895506908604e+00,2.079186617405275772e+00,2.080990740757719060e+00,2.082667525780327988e+00,2.082399943724953850e+00,2.082843202151345885e+00,2.084932194877385125e+00,2.085297167823855435e+00,2.086205686976369655e+00,2.086510750483455023e+00,2.086067099807495051e+00,2.086877293923247390e+00,2.087213696845706234e+00,2.087172235736753922e+00,2.087566509387893010e+00,2.087801800968950960e+00,2.090118477852350054e+00,2.090060049551799803e+00,2.091183779260190168e+00,2.091520457113442255e+00,2.093211453721858017e+00,2.092793359372101314e+00,2.091666787658278182e+00,2.092225711761169116e+00,2.091428339603807363e+00,2.092509107848048000e+00,2.090720236957467115e+00,2.090834383955729514e+00,2.090682489116636233e+00,2.090881531659715353e+00,2.092192867626393671e+00,2.092594295466044585e+00,2.094244847826631784e+00,2.094903064156076411e+00,2.096526855025913516e+00,2.096121836634744273e+00,2.097524553866313646e+00,2.098187757015119281e+00,2.098144829393990829e+00,2.098298311069289213e+00,2.098475047820954398e+00,2.098920050793481096e+00,2.099891734263572118e+00,2.101980532892933073e+00,2.101646489695859987e+00,2.101903722919413298e+00,2.103814672202878988e+00,2.104043419136807813e+00,2.103226839500303758e+00,2.102822672531898363e+00,2.103203894356478365e+00,2.102990035215056785e+00,2.100890583597430972e+00,2.102315137328019556e+00,2.103109378574889554e+00,2.103503266126715676e+00,2.104577977086874885e+00,2.105377350872648545e+00,2.104731599011696819e+00,2.105433316504149666e+00,2.105463666925627475e+00,2.105576392209107084e+00,2.105636701407350042e+00,2.104275879082817102e+00,2.102764387824217707e+00,2.102557119269979680e+00,2.103706158724045761e+00,2.103009522102611495e+00,2.104337230111583246e+00,2.104796329290350432e+00,2.105199514278979667e+00,2.105023503600132351e+00,2.106109609178812292e+00,2.104874093266095425e+00,2.103731278045612996e+00,2.103957828310516032e+00,2.105018270816855885e+00,2.103876027269060867e+00,2.105023724308461297e+00,2.104852450908682115e+00,2.104180467072010785e+00,2.104566775826202107e+00,2.104475767913199569e+00,2.104672647340033453e+00,2.104948166273781229e+00,2.105524564281903821e+00,2.106060526544693445e+00,2.105969848500400587e+00,2.106138419380993998e+00,2.107186145982823611e+00,2.108143001234322078e+00,2.107678789986104917e+00,2.107564908003660697e+00,2.108984880151547170e+00,2.109199657205073297e+00,2.109396770564635037e+00,2.109416177316258967e+00,2.110108233369548447e+00,2.110894626591932166e+00,2.110903061744980658e+00,2.111485924010466864e+00,2.112132984690799908e+00,2.112145693127736479e+00,2.111432792439353889e+00,2.111296536891348552e+00,2.109977369189176777e+00,2.111180229879578096e+00,2.111566573839093852e+00,2.111216509580589928e+00,2.111624268879900956e+00,2.112404693864965211e+00,2.112786715514222813e+00,2.112465756357425395e+00,2.112301247555539163e+00,2.112043765534083128e+00
