-0.48136578554011417	-0.02588083218261871	-0.36366709320546214	-0.1841801371579635	0.7922192797437027	2.939058516520439	2.199969223368979	6.518655499888565	3.6894893350713613	4.910369691809561	-1212.4077805855454
-1.3650534060667514	-0.1798095005277857	-0.35344996020964536	-0.1365602854082977	1.1799607605644922	4.307034187504921	2.4475589732915823	34.58039710185707	19.75368866484828	19.51150732697267	-217.1522897026956
-1.6566421276941596	-0.15865848218097484	-0.371349489275836	-0.13888499100602517	1.2808019712176897	4.143922372429491	2.132554113055965	32.39040931411794	18.406619453650546	19.920044086747076	-55.408258136340294
-1.741304808332224	-0.16559235719773205	-0.3833386716892758	-0.13456137757433106	1.3191378548278594	3.938024180451105	2.0495087715266376	31.341497318105286	17.539040523373686	20.23775147963704	8.164257849742347
-1.8157261061459662	-0.17268917310858112	-0.3894461383008085	-0.14366482420748602	1.3509015618171873	3.797535912480484	1.9577341641891755	30.011140405146428	16.254329127278407	19.38695704587768	39.45874639777959
-1.8495851868616549	-0.1545585733629635	-0.3894233773088263	-0.13333626618910266	1.3568397299140134	3.8755808377073406	1.9513122096043014	30.571452648425083	16.016465039075122	19.487179855210584	59.55653420632856
-1.8669486184886743	-0.19090939099137086	-0.3881329813146376	-0.14329743064643302	1.3703462337401147	3.8086094086222926	2.0242484216429255	31.196979160983176	15.666328916445398	19.856499120055453	76.52478826355143
-1.887928721106087	-0.1609825305893938	-0.3990768632504749	-0.13639217690402147	1.3791011636041208	3.794169322206987	2.048562576828402	30.69821944978905	15.745432673450818	20.353142339731797	82.11821729329219
-1.8767748724511948	-0.19032392604190343	-0.39450131610512723	-0.14098210568577216	1.3798449017125054	3.9199033227167743	2.0450045394182528	31.60220260803913	15.549176897839041	19.279920685505157	83.63795907458092
-1.880660115862768	-0.17007802653722764	-0.3919694153435594	-0.13679124543551097	1.371599065563513	3.9408556363637963	1.9977149832293004	31.586067995941452	15.169818502771555	18.96944118406322	84.88408743577475
-1.8807376467481776	-0.1664304874827268	-0.3937180972556724	-0.14314576450850638	1.3758555420923544	3.8303675987229346	2.002972752128191	31.912162652474954	15.73789873240212	20.036130754943056	84.0811028626594
-1.8942764301493658	-0.15200494639474846	-0.3956227439555744	-0.13322597439228975	1.3747472285464544	3.8379140411593418	1.9895095007184327	31.465372362207436	15.402199508691135	20.217723398542965	82.49633284001487
-1.8889338362163317	-0.16532342644190587	-0.39799146558573656	-0.1326588389878415	1.3816831145827702	3.861618614346227	1.9414652937004675	32.145561675036895	15.30084291272193	19.383248067008676	86.2923458556382
-1.8856597372091148	-0.16589990287583453	-0.3971597668152898	-0.14045336475060624	1.3803295149995487	3.8665496369661363	1.9364094967159262	31.685888124998893	15.882438363259803	19.684209853646042	85.5798035489583
-1.89626335497251	-0.1984467929217242	-0.3971504874423097	-0.1359093778724329	1.3830582229911461	3.9126440085214274	2.0124459933130887	31.80738661421319	15.266514271954126	20.13542196657842	87.24863230328137
-1.8928349744024962	-0.17584303396374482	-0.39229126071546466	-0.1405653563539596	1.378061879163151	3.878201911622504	1.9783859144140767	31.590527617267742	15.781392796473172	20.167416061638463	86.03832577737212
-1.8976909525686168	-0.17703353800345323	-0.40264134075558805	-0.15001153808631051	1.3772650216862965	3.8410417552738245	1.983485628802603	31.583238053134536	15.310917268316647	19.489981605881482	84.81078163198048
-1.9059852310799612	-0.1414682381765418	-0.3934628182986134	-0.1449393275303845	1.3855095856844002	4.01580118080644	1.9499503167409082	31.58353240971702	15.276558134126468	19.348480713899384	87.40064275907332
-1.898297888375375	-0.16646693489558398	-0.3958792576018245	-0.13416580337345396	1.3854372814584375	3.7305750786943346	2.067003341311918	31.49144510517256	14.938163170652803	19.436974218238923	87.09881323213745
-1.8887627496586197	-0.1831344493686364	-0.3856954409721263	-0.13146000911737138	1.371818165745197	3.9733758914712243	1.9961882069469008	31.510738510002025	15.2901135318568	19.520253628942807	87.1678157731594
-1.8929488104071506	-0.1685120352179818	-0.3940272192629575	-0.14339900316792897	1.3754953131188756	3.9545223121512603	2.045580005701931	31.307646327273897	15.754804593753837	20.06003266392419	88.59354700239858
-1.88215493191216	-0.150993479980687	-0.3944537324800647	-0.13904460383303882	1.373189443581112	3.7829310684857904	1.9549813843454567	31.27786602130838	15.111098588145444	19.051618658456942	91.72079358375765
-1.893127630204625	-0.18116783779023332	-0.39254948858513006	-0.1281960580803182	1.37474592671057	3.8455587918569147	2.0186912868833944	31.47464358592007	15.751822037156163	19.18387538721201	91.65033736039105
-1.8857139651011345	-0.17162213994196882	-0.39709873333510887	-0.14787254814450396	1.3734048717312886	4.003740682052564	2.0355556282784826	31.23380826884915	15.523495236386074	19.608609000236815	88.47722083209744
-1.8922478201042194	-0.19167020525320036	-0.3968489895329587	-0.13390997394010154	1.3733576069402926	3.8971866268532525	1.9830727420043905	31.899727151146585	15.465594193677015	19.730737044965167	90.38996753053698
-1.888418455209243	-0.2091256541265068	-0.3995479332439576	-0.139676376096403	1.3865890232602134	3.9110828742298067	1.986950897951727	31.970488685123055	15.7271300696815	20.10835538348848	86.16921001888608
