4.491744061055333	2.8617892087127337
4.65938726834914	2.7259273547111373
4.660110907877163	2.6497820271055117
4.71761777911707	2.5638666966608463
4.633073960134137	2.5282220103695847
4.479726242960233	2.5133820928720976
4.397047643036267	2.481095263867928
4.028671549860315	2.5392821351091417
3.730047397113276	2.573453036461199
3.3660467021260168	2.631678440312179
3.079303820946812	2.6688681155795027
2.86013048956011	2.687968541277531
2.6909370671217743	2.7070792072371272
2.5906948740326508	2.717928324212859
2.5388569217566785	2.723112490446503
2.5613642403140875	2.713953870964692
2.6269805313743535	2.6911774487783764
2.7648443054699956	2.6531033665156696
2.9626877003358434	2.6038496034293184
3.0620861038958194	2.5759052576583223
3.002539788353966	2.5979490488486245
2.99956879641456	2.602667079112864
2.999386629911241	2.606815294547844
3.0600511643293116	2.5977914060499847
3.198007966715862	2.577583247862961
3.4025006862085467	2.532401221668159
3.654909707228723	2.473612982883638
3.8496132201604976	2.420111233020511
3.7978134360026328	2.432309782325961
3.761669210441859	2.434316148738876
3.7397671352635418	2.430787958028895
3.7891143109398886	2.4041415220501636
3.629001163107217	2.414190990521425
3.3640419371755423	2.434395225550494
3.1806465893789335	2.437557863313294
3.0651415279684877	2.4122612426925776
2.858511269224751	2.4119542129824243
2.728333030835654	2.3969282024257423
2.3583253850084613	2.4557105996073307
2.0681057044536573	2.4871127923075487
1.790529753927218	2.5131576109443823
1.5873622957031812	2.516282983857177
1.4070120208273593	2.511522288148538
1.299140364091622	2.4958425195596905
1.2421412755966883	2.460913111735825
1.220725381628188	2.4168365993525356
1.2356867610695121	2.359799340477435
1.1804856368919485	2.319335582351297
0.9255192832855973	2.336602354620942
0.7418091360738189	2.329327027370635
0.32754041374101095	2.3890385519761965
-0.026958265455728794	2.432613657244222
-0.3201605800997317	2.4616929517839834
-0.531330518723292	2.4834435668063723
-0.684178529754063	2.497057995120485
-0.8588319594025511	2.524971048590892
-0.9647344833535393	2.5315146792062437
-0.9970805797795751	2.526256359119367
-0.9538421239746192	2.5055265743277846
-0.8610895212753972	2.473557981218717
-0.7782491289479262	2.4453246807627935
-0.6160696767851728	2.394190656668739
-0.7167014445257603	2.4088285679172494
-0.7910321769730663	2.4157640478506712
-0.8138928888668556	2.4005930328535743
-0.7667175138520168	2.3714223523095987
-0.703011903383791	2.330116704899456
-0.8503046315537974	2.3571228108488915
-0.9431228501576355	2.3675006806000445
-1.1489873478878558	2.3990809693606328
-1.3033636868667828	2.4167209461081454
-1.423555824535277	2.4260557457180147
-1.6964775131849468	2.4736788595969954
-1.8942695651170482	2.5065370253376225
-2.018441893090112	2.5209918177109754
-2.180996937267358	2.5336922176504504
-2.2824064994509343	2.5317053769561095
-2.3944219152474746	2.537418369496127
-2.576505597514689	2.563710288568515
-2.6893815886445265	2.5754759418815065
-2.748469276078871	2.573935422102057
-2.7811302892876903	2.567314102455884
-3.0371131396731896	2.617303394928401
-3.2220150057634553	2.6488464120992705
-3.3606825756591583	2.672506591514751
-3.4887486865440382	2.70304931982298
-3.5606127548274578	2.7228093148395236
-3.651806183639791	2.746533300823635
-3.6888531324594083	2.7600999853969372
-3.684533821846142	2.7642596093830774
-3.6740877190874137	2.7715094193993894
-3.594185203753064	2.7614343362341347
-3.4504077595857705	2.742529579437679
-3.2382100191920684	2.7114994119817206
-3.24984722111538	2.7258089745944822
